"address","city","latitude","longitude","name","postalCode","county_code","State","County","pct_diabetes","pct_obese","pct_white","pct_black","pct_hisp","pct_asian","pct_other","poverty_rate"
"400 Commerce Rd","Richmond",39.832972,-84.823831,"McDonald's","47374",18177,"IN","Wayne",11.5,29.6,88.97949708,4.859468636,2.617641511,0.757432854,0.2669878259,18
"744 Clifty Dr","Madison",38.77471,-85.402911,"McDonald's","47250",18077,"IN","Jefferson",12.5,35,93.94042186,1.634390033,2.328234859,0.6506722585,0.1973603059,13.4
"102 Franks Dr","Madison",38.775923,-85.386949,"Taco Bell","47250",18077,"IN","Jefferson",12.5,35,93.94042186,1.634390033,2.328234859,0.6506722585,0.1973603059,13.4
"401 Clifty Dr","Madison",38.77444,-85.39452,"KFC","47250",18077,"IN","Jefferson",12.5,35,93.94042186,1.634390033,2.328234859,0.6506722585,0.1973603059,13.4
"1221 Clifty Dr","Madison",38.771439,-85.414048,"Arby's","47250",18077,"IN","Jefferson",12.5,35,93.94042186,1.634390033,2.328234859,0.6506722585,0.1973603059,13.4
"2111 Lafayette Ave","Terre Haute",39.507388,-87.386481,"McDonald's","47805",18167,"IN","Vigo",11.5,32.8,86.74245234,6.834619094,2.289333136,1.647689341,0.32731251386,20.4
"1250 N National Rd","Columbus",39.21091,-85.87885,"Chick-Fil-A","47201",18005,"IN","Bartholomew",10.5,29.5,87.00809959,1.77097169,6.201005287,3.414329244,0.23699768206,11.9
"2102 Franklin St","Michigan City",41.70429,-86.894904,"Rally's","46360",18091,"IN","LaPorte",10.8,35,81.36488826,10.61749217,5.466191788,0.5113621072,0.23235576445,15.7
"2404 E Michigan Blvd","Michigan City",41.708991,-86.870692,"McDonald's","46360",18091,"IN","LaPorte",10.8,35,81.36488826,10.61749217,5.466191788,0.5113621072,0.23235576445,15.7
"4359 Franklin St","Michigan City",41.67418,-86.89441,"KFC","46360",18091,"IN","LaPorte",10.8,35,81.36488826,10.61749217,5.466191788,0.5113621072,0.23235576445,15.7
"701 Veterans Ave","Vandalia",38.97776,-89.09886,"Burger King","62471",17051,"IL","Fayette",10.3,33,92.9765131,4.376693767,1.373080397,0.2122854562,0.16711833784,18.5
"821 Veterans Ave","Vandalia",38.9773,-89.1008,"Wendy's","62471",17051,"IL","Fayette",10.3,33,92.9765131,4.376693767,1.373080397,0.2122854562,0.16711833784,18.5
"2737 Veterans Ave","Vandalia",38.969,-89.1294,"KFC","62471",17051,"IL","Fayette",10.3,33,92.9765131,4.376693767,1.373080397,0.2122854562,0.16711833784,18.5
"820 Veterans Ave","Vandalia",38.97671,-89.10115,"McDonald's","62471",17051,"IL","Fayette",10.3,33,92.9765131,4.376693767,1.373080397,0.2122854562,0.16711833784,18.5
"2080 North State Road 3","North Vernon",39.015661,-85.639238,"Arby's","47265",18079,"IN","Jennings",12.3,33,95.91936897,0.722173532,2.001752848,0.2173531989,0.1051709027,13.1
"2750 Frederica St","Owensboro",37.74894,-87.11394,"McDonalds","42301",21059,"KY","Daviess",11.3,30.4,90.01510512,4.741557689,2.612357226,0.6931799371,0.16450091049,14.9
"4614 Frederica St","Owensboro",37.725335,-87.124052,"Arby's","42301",21059,"KY","Daviess",11.3,30.4,90.01510512,4.741557689,2.612357226,0.6931799371,0.16450091049,14.9
"16 E Germantown Pike","Norristown",40.14046,-75.31142,"Arby's","19401",42091,"PA","Montgomery",7.4,24.6,78.98544021,8.44908073,4.279799068,6.420261191,0.12651992689,6.6
"4263 Keaton Crossing Blvd","O Fallon",38.750336,-90.739075,"Subway","63368",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"119 Ofallon Commons Dr","O Fallon",38.760892,-90.700771,"Subway","63368",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"9701 Veterans Memorial Pkwy","O Fallon",38.80078,-90.73469,"Wendy's","63366",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"110 Long Rd","Chesterfield",38.66727,-90.61713,"McDonald's","63005",29189,"MO","St. Louis",10.8,29,68.87043848,23.20437177,2.505020251,3.450208919,0.1906994716,10.3
"173 Long Rd Ste 106","Chesterfield",38.66228,-90.61835,"Goodcents Deli Fresh Subs","63005",29189,"MO","St. Louis",10.8,29,68.87043848,23.20437177,2.505020251,3.450208919,0.1906994716,10.3
"2760 Muegge Rd","Saint Charles",38.789722,-90.56517,"Wendy's","63303",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"6251 Mid Rivers Mall Dr","Saint Charles",38.73953,-90.63443,"McDonald's","63304",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"6325 Ronald Reagan Dr","Lake Saint Louis",38.76755,-90.78449,"SONIC Drive In","63367",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"605 E Byron Nelson Blvd","Roanoke",33.002341,-97.220698,"Whataburger","76262",48121,"TX","Denton",8,22.1,64.42468768,8.154672253,18.23625821,6.503182849,0.53636053571,8
"2649 7th Ave E","Saint Paul",45.015375,-92.987484,"SUBWAY","55109",27123,"MN","Ramsey",8.2,25.8,66.88306071,10.78070934,7.172656496,11.6060475,0.65625983012,15.1
"1195 Greenmor Dr","Bessemer",33.336959,-86.922153,"McDonald's","35022",1073,"AL","Jefferson",13,33.2,51.66751207,41.84134033,3.870814894,1.37972196,0.2407109858,18
"300 Elm St","Farmington",44.640165,-93.145004,"SUBWAY","55024",27037,"MN","Dakota",6.9,26.6,82.28838395,4.575312632,6.01326803,4.353258797,0.38589694691,7.1
"302 E Main St","Waynesboro",39.754377,-77.575475,"McDonald's","17268",42055,"PA","Franklin",11.4,32.2,90.23245866,2.906067452,4.3029582,0.8648692002,0.16508708845,9.4
"111 Merchant St","Winchester",39.21977,-78.13362,"McDonald's","22603",51069,"VA","Frederick",9.3,31.7,86.31632718,3.916735841,6.599833983,1.224698295,0.27073622377,7.7
"333 E King St","Shippensburg",40.054057,-77.513818,"McDonald's","17257",42041,"PA","Cumberland",9.4,27.6,89.42592797,3.074263188,2.739097559,2.985480404,0.14995369701,7.3
"2212 Highway K","O Fallon",38.77769,-90.69922,"White Castle","63368",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"1390 Mexico Loop Rd E","O Fallon",38.79161,-90.69736,"Wendy's","63366",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"645 N Rand Rd","Lake Zurich",42.20734,-88.11221,"Culver's","60047",17097,"IL","Lake",8.4,28.4,65.20622294,6.679678504,19.89972451,6.248240843,0.18281015887,9
"1840 SW Gatlin Blvd","Port Saint Lucie",27.264207,-80.404501,"Taco Bell","34953",12111,"FL","St. Lucie",11.5,27.9,61.20904715,18.49353286,16.55753108,1.52129854,0.28474849619,16.4
"1740 SW Gatlin Blvd","Port Saint Lucie",27.26408,-80.4012,"McDonalds","34953",12111,"FL","St. Lucie",11.5,27.9,61.20904715,18.49353286,16.55753108,1.52129854,0.28474849619,16.4
"2200 Florida St","Mandeville",30.3649,-90.0652,"Wendy's","70448",22103,"LA","St. Tammany",9.6,27.8,80.56686917,11.30743561,4.693248909,1.24668435,0.47231967142,12.5
"69340 Highway 21","Covington",30.443621,-90.142917,"Wendy's","70433",22103,"LA","St. Tammany",9.6,27.8,80.56686917,11.30743561,4.693248909,1.24668435,0.47231967142,12.5
"71 Park Place Dr","Covington",30.440295,-90.081234,"Wendy's","70433",22103,"LA","St. Tammany",9.6,27.8,80.56686917,11.30743561,4.693248909,1.24668435,0.47231967142,12.5
"5900 NW Expressway","Oklahoma City",35.54911,-97.61955,"Arby's","73132",40109,"OK","Oklahoma",10.2,31.2,59.25013185,15.16128538,15.10409347,2.943226932,3.22362040126,16.2
"5590 NW Expressway","Oklahoma City",35.54601,-97.61229,"Church's Chicken","73132",40109,"OK","Oklahoma",10.2,31.2,59.25013185,15.16128538,15.10409347,2.943226932,3.22362040126,16.2
"222 W 8th Ave","Homestead",40.4041,-79.9145,"KFC","15120",42003,"PA","Allegheny",9.7,26.7,80.61581823,13.07869878,1.558836897,2.774680631,0.13708282519,12.2
"66650 Van Dyke Rd","Washington",42.78473,-83.01217,"Wendy's","48095",26099,"MI","Macomb",9.9,33.3,83.91337229,8.567762771,2.270570693,2.961789726,0.29953221127,11.7
"25900 Crocker Blvd","Harrison Township",42.571037,-82.85178,"McDonald's","48045",26099,"MI","Macomb",9.9,33.3,83.91337229,8.567762771,2.270570693,2.961789726,0.29953221127,11.7
"1851 44th St SW Ste G","Wyoming",42.88514,-85.71075,"Jimmy John's","49519",26081,"MI","Kent",9.2,28.7,75.96287557,9.354454368,9.69712357,2.31189701,0.37137708218,14.5
"1901 Pocahontas Trl","Williamsburg",37.266415,-76.681261,"McDonald's","23185",51830,"VA","Williamsburg",8.9,26,70.74210975,13.63377879,6.688939437,5.700881433,0.27722490756,22
"560 28th St SE","Grand Rapids",42.91102,-85.65282,"Taco Bell","49548",26081,"MI","Kent",9.2,28.7,75.96287557,9.354454368,9.69712357,2.31189701,0.37137708218,14.5
"178 Front St","Lincoln",41.904474,-71.40855,"SUBWAY","2865",44007,"RI","Providence",9.9,28.2,66.1158159,7.188506815,18.80089425,3.609732122,0.40404233826,17.2
"9301 Daniels Pkwy","Fort Myers",26.547327,-81.80159,"Wendy's","33912",12071,"FL","Lee",9.9,24.6,70.95679381,7.717283444,18.31228566,1.333647944,0.24064490892,15.9
"400 Gallery Blvd","Scarborough",43.62477,-70.34391,"KFC / Taco Bell","4074",23005,"ME","Cumberland",7.9,22.7,91.76139793,2.334968794,1.791077629,2.025391055,0.31916328801,10.7
